round,value,daily_double,category,answer,question,air_date,answer_length,answer_word_count,syllable_count,sentence_count,dale_chall_score,processed_answer
3,0,no,U.S. GEOGRAPHY,Phoenix lies on a river named for this substance found in the name of another state capital,Salt,1998-05-11,91,17,23,1,5.41,"['phoenix', 'lie', 'river', 'name', 'thi', 'substanc', 'found', 'name', 'anoth', 'state', 'capit']"
1,100,no,BOOKS & AUTHORS,"With no ""Time to Kill"", he recently turned out another legal thriller, ""The Street Lawyer\""",John Grisham,1998-05-15,91,15,20,1,6.49,"['time', 'kill', 'recent', 'turn', 'anoth', 'legal', 'thriller', 'street', 'lawyer']"
1,200,no,BOOKS & AUTHORS,"This author is famous for giving readers ""Goosebumps"" & leading them down ""Fear Street\""",R.L. Stine,1998-05-15,88,14,20,1,9.14,"['thi', 'author', 'famou', 'give', 'reader', 'goosebump', 'lead', 'fear', 'street']"
1,300,no,BOOKS & AUTHORS,"In this Stephen King novel, author Paul Sheldon is held hostage by his No. 1 fan","\""Misery\""",1998-05-15,80,16,19,1,6.4,"['thi', 'stephen', 'king', 'novel', 'author', 'paul', 'sheldon', 'held', 'hostag', 'hi', '1', 'fan']"
1,400,no,BOOKS & AUTHORS,Sinclair Lewis dedicated this book about a real estate broker to Edith Wharton,"\""Babbitt\""",1998-05-15,78,13,21,1,10.35,"['sinclair', 'lewi', 'dedic', 'thi', 'book', 'real', 'estat', 'broker', 'edith', 'wharton']"
1,500,no,BOOKS & AUTHORS,"This author of ""All I Really Need to Know I Learned in Kindergarten"" is an ordained Unitarian minister",Robert Fulghum,1998-05-15,102,18,28,1,8.04,"['thi', 'author', 'realli', 'need', 'know', 'learn', 'kindergarten', 'ordain', 'unitarian', 'minist']"
2,200,no,AMERICAN HISTORY,"2 years after exploring the Northwest with William Clark, he was named gov. of the Louisiana territory",Meriwether Lewis,1998-05-15,102,17,27,1,8.19,"['2', 'year', 'explor', 'northwest', 'william', 'clark', 'wa', 'name', 'gov', 'louisiana', 'territori']"
2,400,no,AMERICAN HISTORY,"This group of volunteers, created on Mar. 1, 1961, works to improve living conditions in other nations",Peace Corps,1998-05-15,102,17,27,1,8.19,"['thi', 'group', 'volunt', 'creat', 'mar', '1', '1961', 'work', 'improv', 'live', 'condit', 'nation']"
2,600,no,AMERICAN HISTORY,"On April 24, 1980 an attempt to rescue 53 hostages in this capital city was called off",Tehran,1998-05-15,86,17,21,1,6.34,"['april', '24', '1980', 'attempt', 'rescu', '53', 'hostag', 'thi', 'capit', 'citi', 'wa', 'call']"
2,800,no,AMERICAN HISTORY,"\'Ullo, Gouverneur!  This signer of the Constitution gave the document its final wording",Gouverneur Morris,1998-05-15,88,13,24,1,12.78,"['ullo', 'gouverneur', 'thi', 'signer', 'constitut', 'gave', 'document', 'final', 'word']"
2,1000,no,AMERICAN HISTORY,"On Dec. 9, 1992, the first group of U.S. Marines arrived in this African nation to restore order",Somalia,1998-05-15,96,18,22,2,5.84,"['dec', '9', '1992', 'first', 'group', 'u', 'marin', 'arriv', 'thi', 'african', 'nation', 'restor', 'order']"
1,100,no,ANIMALS,This Arctic bear may travel 40 miles a day on ice floes,Polar bear,1998-05-18,55,12,14,1,6.86,"['thi', 'arctic', 'bear', 'may', 'travel', '40', 'mile', 'day', 'ice', 'floe']"
1,200,no,ANIMALS,"In the mountain ""mist"" of central & w. Africa you can still find a few of these endangered mammals",Gorillas,1998-05-18,98,19,24,2,6.71,"['mountain', 'mist', 'central', 'w', 'africa', 'still', 'find', 'endang', 'mammal']"
1,300,no,ANIMALS,It's the nearly extinct tiger seen here in its natural habitat:,Siberian tiger,1998-05-18,63,11,16,1,8.49,"['nearli', 'extinct', 'tiger', 'seen', 'natur', 'habitat']"
1,400,no,ANIMALS,In 1961 a federal law banned the importation of this South American fish into the U.S.,Piranha,1998-05-18,86,16,24,1,6.4,"['1961', 'feder', 'law', 'ban', 'import', 'thi', 'south', 'american', 'fish', 'u']"
1,500,no,ANIMALS,"The Western Hemisphere's largest snake, it's also called a water boa",Anaconda,1998-05-18,68,11,15,1,5.62,"['western', 'hemispher', 'largest', 'snake', 'also', 'call', 'water', 'boa']"
3,0,no,STATE CAPITALS,In 1765 this city was named in honor of the peaceful resolution of a boundary dispute,"Concord, New Hampshire",1998-05-19,85,16,23,1,7.39,"['1765', 'thi', 'citi', 'wa', 'name', 'honor', 'peac', 'resolut', 'boundari', 'disput']"
1,100,no,SPORTS,"With 16, this team has won more NBA titles than any other",Boston Celtics,1998-05-21,57,12,14,1,5.55,"['16', 'thi', 'team', 'ha', 'nba', 'titl', 'ani']"
1,200,no,SPORTS,Brothers Phil & Tony Esposito were both named to the hall of fame for this sport,Hockey,1998-05-21,80,16,20,1,6.49,"['brother', 'phil', 'toni', 'esposito', 'name', 'hall', 'fame', 'thi', 'sport']"
1,300,no,SPORTS,"\""Angel From The Outfield"" seen here: (a.k.a. ""Mr. October"")",Reggie Jackson,1998-05-21,60,9,13,1,5.84,"['angel', 'outfield', 'seen', 'aka', 'mr', 'octob']"
1,400,no,SPORTS,The Nabisco Dinah Shore is one of the 4 events making up the Grand Slam of this sport for women,Golf,1998-05-21,95,20,24,1,6.21,"['nabisco', 'dinah', 'shore', 'one', '4', 'event', 'make', 'grand', 'slam', 'thi', 'sport', 'woman']"
1,500,no,SPORTS,This NFL quarterback is a great-great-great-grandson of Brigham Young,Steve Young,1998-05-21,69,9,15,1,5.84,"['thi', 'nfl', 'quarterback', 'greatgreatgreatgrandson', 'brigham', 'young']"
2,200,no,BEFORE & AFTER,1961 invasion of Cuba wrapped in a tasty pastry,"\""Bay Of Pigs in a blanket\""",1998-05-27,47,9,13,1,9.35,"['1961', 'invas', 'cuba', 'wrap', 'tasti', 'pastri']"
2,400,no,BEFORE & AFTER,The lead singer of Hole appearing on Chuck Woolery's old show,"\""Courtney Love Connection\""",1998-05-27,61,11,14,1,7.05,"['lead', 'singer', 'hole', 'appear', 'chuck', 'wooleri', 'old', 'show']"
2,600,no,BEFORE & AFTER,Long disputed Israeli-Palestinian land area that's a mini-shopping complex,"\""The Gaza Strip Mall\""",1998-05-27,74,9,19,1,12.86,"['long', 'disput', 'israelipalestinian', 'land', 'area', 'minishop', 'complex']"
2,800,no,BEFORE & AFTER,King Kong plunges from Edward Gibbon's massive history,"\""The Decline & Fall of the Roman Empire State Building\""",1998-05-27,54,8,13,1,9.95,"['king', 'kong', 'plung', 'edward', 'gibbon', 'massiv', 'histori']"
2,1000,no,BEFORE & AFTER,"Jimmy Carter's ""Achy Breaky"" Secretary of State","\""Billy Ray Cyrus Vance\""",1998-05-27,47,7,10,1,8.5,"['jimmi', 'carter', 'achi', 'breaki', 'secretari', 'state']"
1,100,no,STATE CAPITALS,This New York capital was once known as Beverwyck,Albany,1998-06-01,49,9,13,1,5.84,"['thi', 'new', 'york', 'capit', 'wa', 'onc', 'known', 'beverwyck']"
1,200,no,STATE CAPITALS,In 1982 Alaskans rejected a proposal that would have made Willow the capital instead of this city,Juneau,1998-06-01,97,17,25,1,6.34,"['1982', 'alaskan', 'reject', 'propos', 'would', 'made', 'willow', 'capit', 'instead', 'thi', 'citi']"
1,300,no,STATE CAPITALS,"In hopes that Germany would help finance its railroad, North Dakota named its capital this",Bismarck,1998-06-01,90,15,21,1,7.54,"['hope', 'germani', 'would', 'help', 'financ', 'railroad', 'north', 'dakota', 'name', 'capit', 'thi']"
1,400,no,STATE CAPITALS,"Built in 1610, the Spanish Palace of Governors in this Southwest capital is now a museum",Santa Fe,1998-06-01,88,16,24,1,8.38,"['built', '1610', 'spanish', 'palac', 'governor', 'thi', 'southwest', 'capit', 'museum']"
1,500,no,STATE CAPITALS,"It's ""The Birthplace of Dixie\""","Montgomery, Alabama",1998-06-01,31,5,7,1,10.2,"['birthplac', 'dixi']"
1,100,no,ANIMALS,The monkey-eating species of this bird lives in the Philippines; the bald species lives in the U.S.,the eagle,1998-06-01,99,17,20,1,6.34,"['monkey', 'speci', 'thi', 'bird', 'life', 'philippin', 'bald', 'speci', 'life', 'u']"
1,200,no,ANIMALS,These birds range in size from the 1-foot blue to the 4-foot emperor,the penguin,1998-06-01,68,13,15,1,5.5,"['bird', 'rang', 'size', '1foot', 'blue', '4foot', 'emperor']"
1,400,no,ANIMALS,"It has webbed, padded toes & can drink over 20 gallons of water in a single drink",the camel,1998-06-01,81,17,20,1,5.42,"['ha', 'web', 'pad', 'toe', 'drink', '20', 'gallon', 'water', 'singl', 'drink']"
1,500,no,ANIMALS,"This land animal can weigh more than 8,000 pounds & can open its immense jaws 150 degrees",the hippopotamus,1998-06-01,89,17,21,1,6.4,"['thi', 'land', 'anim', 'weigh', '8000', 'pound', 'open', 'immens', 'jaw', '150', 'degre']"
2,200,no,SPORTS,"After 36 seasons in this stadium named for a U.S. senator, the Redskins moved to a new facility in Sept. 1997",RFK (Robert F. Kennedy) Stadium,1998-06-02,109,21,31,1,8.44,"['36', 'season', 'thi', 'stadium', 'name', 'u', 'senat', 'redskin', 'move', 'new', 'facil', 'sept', '1997']"
2,400,no,SPORTS,He was the NBA's Coach of the Year twice: once with the Lakers & once with the Knicks,Pat Riley,1998-06-02,85,18,19,1,5.41,"['wa', 'nba', 'coach', 'year', 'twice', 'onc', 'laker', 'onc', 'knick']"
2,200,yes,SPORTS,"(Hi, I'm Jim Lampley)  This Oakland A's first baseman in 1996 hit 52 home runs -- most in the A.L. since Roger Maris hit 61 in '61",Mark McGwire,1998-06-02,130,27,32,1,6.75,"['hi', 'im', 'jim', 'lampley', 'thi', 'oakland', 'first', 'baseman', '1996', 'hit', '52', 'home', 'run', 'al', 'sinc', 'roger', 'mari', 'hit', '61', '61']"
2,800,no,SPORTS,"On Aug. 5, 1997 this U.S. sprinter won his record third straight world 400-meter title in Athens",Michael Johnson,1998-06-02,96,17,20,1,6.34,"['aug', '5', '1997', 'thi', 'u', 'sprinter', 'hi', 'record', 'third', 'straight', 'world', '400meter', 'titl', 'athen']"
2,1000,no,SPORTS,Abe Mitchell is the golfer depicted on top on this cup sought by teams from the U.S. & Europe,Ryder Cup,1998-06-02,93,19,22,1,6.28,"['abe', 'mitchel', 'golfer', 'depict', 'top', 'thi', 'cup', 'sought', 'team', 'u', 'europ']"
2,200,no,BEFORE & AFTER,Breakfast cereal spokescat who's a Gr-r-reat! golfer,Tony the Tiger Woods,1998-06-04,52,7,11,1,0.35,"['breakfast', 'cereal', 'spokescat', 'grrreat', 'golfer']"
2,400,no,BEFORE & AFTER,Superman's girlfriend who pigs out & hits this shop for new duds,Lois Lane Bryant,1998-06-04,64,12,15,1,7.05,"['superman', 'girlfriend', 'pig', 'hit', 'thi', 'shop', 'new', 'dud']"
2,600,no,BEFORE & AFTER,"The name of this band, heard here, combines a type of recreational vehicle & a composer:  ""Take the skinheads bowling, take them bowling...\""",Camper Van Beethoven,1998-06-04,141,23,34,1,9.03,"['name', 'thi', 'band', 'heard', 'combin', 'type', 'recreat', 'vehicl', 'compos', 'take', 'skinhead', 'bowl', 'take', 'bowl']"
2,800,no,BEFORE & AFTER,"A speech from ""As You Like It"" compares our planet to a New York restaurant at 7th & 54th","\""All the World's a Stage Delicatessen\""",1998-06-04,89,19,22,1,7.16,"['speech', 'like', 'compar', 'planet', 'new', 'york', 'restaur', '7th', '54th']"
2,1000,no,BEFORE & AFTER,"That despicable former leader of Cambodia saying ""You devastated your country!\""",Pol Pot calling the kettle black,1998-06-04,80,11,23,1,11.36,"['despic', 'former', 'leader', 'cambodia', 'say', 'devast', 'countri']"
2,200,no,U.S. CITIES,In 1963 NASA opened its $8 million Mission Control Center in this Texas city,Houston,1998-06-08,76,14,18,1,6.59,"['1963', 'nasa', 'open', '8', 'million', 'mission', 'control', 'center', 'thi', 'texa', 'citi']"
2,400,no,U.S. CITIES,"Neil Simon's Eugene Jerome had the ""blues"" in this Mississippi city",Biloxi,1998-06-08,67,11,16,1,8.49,"['neil', 'simon', 'eugen', 'jerom', 'blue', 'thi', 'mississippi', 'citi']"
2,600,no,U.S. CITIES,"Longfellow dubbed this Ohio city the ""Queen City of the West\""",Cincinnati,1998-06-08,62,11,12,1,5.62,"['longfellow', 'dub', 'thi', 'ohio', 'citi', 'queen', 'citi', 'west']"
2,800,no,U.S. CITIES,This queen city is home to the Carolina Panthers,"Charlotte, North Carolina",1998-06-08,48,9,12,1,7.59,"['thi', 'queen', 'citi', 'home', 'carolina', 'panther']"
2,1000,no,U.S. CITIES,This site of the 1992 America's Cup races was originally called San Miguel,San Diego,1998-06-08,74,13,19,1,6.71,"['thi', 'site', '1992', 'america', 'cup', 'race', 'wa', 'origin', 'call', 'san', 'miguel']"
2,200,no,U.S. HISTORY,"From Latin for ""put an end to"", it's the term for reformers like Wm. L. Garrison who wanted to end slavery",Abolitionists,1998-06-10,106,21,27,2,7.16,"['latin', 'put', 'end', 'term', 'reform', 'like', 'wm', 'l', 'garrison', 'want', 'end', 'slaveri']"
2,400,no,U.S. HISTORY,"Thoroughly restored for its 100th birthday in 1986, on July 3 that year, its torch was relit",Statue of Liberty,1998-06-10,92,17,23,1,7.27,"['thoroughli', 'restor', '100th', 'birthday', '1986', 'juli', '3', 'year', 'torch', 'wa', 'relit']"
2,600,no,U.S. HISTORY,"In March 1974 it was announced that the wreck of this Union ironclad had been found off Cape Hatteras, N.C.",Monitor,1998-06-10,107,20,23,1,7.0,"['march', '1974', 'wa', 'announc', 'wreck', 'thi', 'union', 'ironclad', 'found', 'cape', 'hattera', 'nc']"
2,2000,yes,U.S. HISTORY,"In 10 minutes, this May 31, 1889 disaster destroyed a town & killed over 2,200 people",The Johnstown Flood,1998-06-10,85,16,21,1,7.54,"['10', 'minut', 'thi', 'may', '31', '1889', 'disast', 'destroy', 'town', 'kill', '2200', 'peopl']"
2,1000,no,U.S. HISTORY,In September 1847 this general led the American troops that captured Mexico City,Winfield Scott,1998-06-10,80,13,22,1,6.71,"['septemb', '1847', 'thi', 'gener', 'led', 'american', 'troop', 'captur', 'mexico', 'citi']"
2,200,no,BEFORE & AFTER,Comic impressionist who lost his sheep,Rich Little Bo Peep,1998-06-11,38,6,10,1,6.57,"['comic', 'impressionist', 'lost', 'hi', 'sheep']"
2,400,no,BEFORE & AFTER,"\""Faerie Queene"" poet available to work",Edmund Spenser for Hire,1998-06-11,39,6,8,1,9.2,"['faeri', 'queen', 'poet', 'avail', 'work']"
2,600,no,BEFORE & AFTER,"Newly baptized star of ""Heathers"" & ""True Romance\""",Born Again Christian Slater,1998-06-11,51,8,11,1,10.75,"['newli', 'baptiz', 'star', 'heather', 'true', 'romanc']"
2,800,no,BEFORE & AFTER,Boxing promoter whose boys lost the fight for the American colonies,Don King George III,1998-06-11,67,11,16,1,7.05,"['box', 'promot', 'whose', 'boy', 'lost', 'fight', 'american', 'coloni']"
2,1000,no,BEFORE & AFTER,"\""Weak"" spot on a chromosome of ""The French Connection"" star",Defective Gene Hackman,1998-06-11,60,10,14,1,7.29,"['weak', 'spot', 'chromosom', 'french', 'connect', 'star']"
1,100,no,TRANSPORTATION,This alliterative term for a car with low fuel efficiency became common in the 1970s,a gas guzzler,1998-06-12,84,15,25,1,7.54,"['thi', 'allit', 'term', 'car', 'low', 'fuel', 'effici', 'becam', 'common', '1970']"
1,200,no,TRANSPORTATION,"Found on many sport utility vehicles, it's a system where both axles provide propulsion",4-wheel drive (or all-wheel drive),1998-06-12,87,14,21,1,9.97,"['found', 'mani', 'sport', 'util', 'vehicl', 'system', 'axl', 'provid', 'propuls']"
1,300,no,TRANSPORTATION,Transport that helped the Finns in the 1939-40 Winter War & helped Finn Matti Nykaenen finnish with Olympic gold,skis,1998-06-12,112,19,23,1,7.16,"['transport', 'help', 'finn', '193940', 'winter', 'war', 'help', 'finn', 'matti', 'nykaenen', 'finnish', 'olymp', 'gold']"
1,400,no,TRANSPORTATION,This device increases a jet plane's thrust by burning exhaust gases,afterburners,1998-06-12,67,11,17,1,11.36,"['thi', 'devic', 'increas', 'jet', 'plane', 'thrust', 'burn', 'exhaust', 'ga']"
1,500,no,TRANSPORTATION,"It's the high-speed train that runs between NYC & Washington, D.C.",the Metroliner,1998-06-12,66,11,15,1,5.71,"['highspe', 'train', 'run', 'nyc', 'washington', 'dc']"
2,200,no,AMERICAN HISTORY,British commander Sir Edward Pakenham was killed in this battle fought 2 weeks after the War of 1812,Battle of New Orleans,1998-06-15,100,18,25,1,7.16,"['british', 'command', 'sir', 'edward', 'pakenham', 'wa', 'kill', 'thi', 'battl', 'fought', '2', 'week', 'war', '1812']"
2,400,no,AMERICAN HISTORY,"To reach eastern markets in the 1800s, Texas drovers brought their cattle to Kansas via this trail",the Chisholm Trail,1998-06-15,98,17,21,1,6.34,"['reach', 'eastern', 'market', '1800', 'texa', 'drover', 'brought', 'cattl', 'kansa', 'via', 'thi', 'trail']"
2,600,no,AMERICAN HISTORY,"On November 14, 1889, the New York World called her trip, ""The Longest Journey Known to Mankind\""",Nellie Bly,1998-06-15,97,17,21,1,5.41,"['novemb', '14', '1889', 'new', 'york', 'world', 'call', 'trip', 'longest', 'journey', 'known', 'mankind']"
2,800,no,AMERICAN HISTORY,"On Mar. 27, 1964 this largest Alaska city was hit by an 8.4 earthquake",Anchorage,1998-06-15,70,14,16,1,6.59,"['mar', '27', '1964', 'thi', 'largest', 'alaska', 'citi', 'wa', 'hit', '84', 'earthquak']"
2,1000,no,AMERICAN HISTORY,In 1787 Arthur St. Clair became the first governor of this vast territory north of the Ohio River,Northwest Territory,1998-06-15,97,18,25,2,5.84,"['1787', 'arthur', 'st', 'clair', 'becam', 'first', 'governor', 'thi', 'vast', 'territori', 'north', 'ohio', 'river']"
2,200,no,SPORTS,The ball used in this sport is about 11 inches long & about 7 inches wide at the center,Football,1998-06-15,87,19,22,1,0.89,"['ball', 'use', 'thi', 'sport', '11', 'inch', 'long', '7', 'inch', 'wide', 'center']"
2,400,no,SPORTS,"On Sept. 23, 1926 this heavyweight boxing champ lost his title to Gene Tunney in a decision",Jack Dempsey,1998-06-15,91,17,23,1,8.19,"['sept', '23', '1926', 'thi', 'heavyweight', 'box', 'champ', 'lost', 'hi', 'titl', 'gene', 'tunney', 'decis']"
2,600,no,SPORTS,"Named for a U.S. doubles champ, this cup is presented to the winner of a 16-team men's tennis tourney",Davis Cup,1998-06-15,101,19,25,1,7.07,"['name', 'u', 'doubl', 'champ', 'thi', 'cup', 'present', 'winner', '16team', 'men', 'tenni', 'tourney']"
2,3000,yes,SPORTS,"(Hi, I'm Greg Gumbel)  During his 26-year career Sparky Anderson managed the Cincinnati Reds to 4 NL titles & this team to 1 AL championship",Detroit Tigers,1998-06-15,140,25,36,1,9.43,"['hi', 'im', 'greg', 'gumbel', 'dure', 'hi', '26year', 'career', 'sparki', 'anderson', 'manag', 'cincinnati', 'red', '4', 'nl', 'titl', 'thi', 'team', '1', 'al', 'championship']"
2,1000,no,SPORTS,In 1973 Ron Turcotte rode this horse to the first Triple Crown victory in 25 years,Secretariat,1998-06-15,82,16,19,1,5.42,"['1973', 'ron', 'turcott', 'rode', 'thi', 'hors', 'first', 'tripl', 'crown', 'victori', '25', 'year']"
1,100,no,U.S. CITIES,This city's Major League Baseball team plays its home games in Chavez Ravine,Los Angeles,1998-06-17,76,13,15,1,0.64,"['thi', 'citi', 'major', 'leagu', 'basebal', 'team', 'play', 'home', 'game', 'chavez', 'ravin']"
1,200,no,U.S. CITIES,This state capital is near the head of navigation on the Connecticut River,Hartford,1998-06-17,74,13,21,1,6.71,"['thi', 'state', 'capit', 'near', 'head', 'navig', 'connecticut', 'river']"
1,300,no,U.S. CITIES,"This Colorado city is located where the Gunnison & Colorado Rivers meet, hence its name",Grand Junction,1998-06-17,87,15,21,1,7.71,"['thi', 'colorado', 'citi', 'locat', 'gunnison', 'colorado', 'river', 'meet', 'henc', 'name']"
